Date (mm/dd/yyyy),Time,Num Satellites,Position Uncertainty (m),Latitude (Deg N),Longitude (Deg W),Speed (kts),Heading (Deg N),Course (Deg N),Volts port,Amps port,charge (%) port,StatorTemp (C) port,PCB Temp (C) port,Error Code port,Volts stbd,Amps stbd,charge (%) stbd,StatorTemp (C) stbd,PCB Temp (C) stbd,Error Code stbd
4/22/2021,11:39:03,16,0.7,30.35309,-89.62759,2.99,219.1,222.9,27,18.5,83,74,33, 0x0,27,17,52,64,29, 0x0
4/22/2021,11:39:04,16,0.7,30.35308,-89.62761,3,218,221.5,27,18.4,82,74,33, 0x0,27,17.3,52,64,29, 0x0
4/22/2021,11:39:05,16,0.7,30.35307,-89.62762,3,217.4,219.8,27,18.3,82,74,33, 0x0,27,17.7,52,64,29, 0x0
4/22/2021,11:39:06,16,0.7,30.35305,-89.62763,3,217.4,219.1,27,18.9,82,74,33, 0x0,27,17.7,52,64,29, 0x0
4/22/2021,11:39:07,16,0.7,30.35304,-89.62764,2.97,217.5,218.2,27,18.6,82,74,33, 0x0,27,18.2,52,64,29, 0x0
4/22/2021,11:39:08,16,0.7,30.35303,-89.62765,2.96,220.8,217.1,26.9,30.7,82,74,33, 0x0,27.1,14.9,52,63,29, 0x0
4/22/2021,11:39:09,16,0.7,30.35302,-89.62766,2.96,226.2,224.7,26.9,24.9,82,74,33, 0x0,27,17.8,52,63,28, 0x0
4/22/2021,11:39:10,16,0.7,30.35301,-89.62767,2.98,227.7,226.3,27,20.4,82,74,33, 0x0,27,19.2,52,63,28, 0x0
4/22/2021,11:39:11,16,0.7,30.353,-89.62768,2.99,228,227.7,27,19.7,82,74,33, 0x0,27,18.9,52,63,28, 0x0
4/22/2021,11:39:12,16,0.7,30.35299,-89.6277,2.99,228,226.9,27,19.7,82,74,33, 0x0,27,18.9,52,63,28, 0x0
4/22/2021,11:39:13,16,0.7,30.35298,-89.62771,3,230.9,227.5,26.9,26.2,82,74,33, 0x0,27.1,14.2,52,63,29, 0x0
4/22/2021,11:39:14,16,0.7,30.35297,-89.62772,2.99,233.3,231.5,27,23,82,74,33, 0x0,27,17,52,63,29, 0x0
4/22/2021,11:39:16,16,0.7,30.35296,-89.62773,2.98,234,232.6,27,20.2,82,74,33, 0x0,27,18.8,52,63,28, 0x0
4/22/2021,11:39:17,16,0.7,30.35295,-89.62775,2.97,234.3,233.4,27,20.1,82,74,33, 0x0,27,19.3,52,63,28, 0x0
4/22/2021,11:39:18,16,0.7,30.35294,-89.62776,3,234.2,234.1,27,20,82,74,33, 0x0,27,19.5,52,63,29, 0x0
4/22/2021,11:39:19,16,0.7,30.35294,-89.62777,2.98,233.9,233,27,20.2,82,74,33, 0x0,27,18.7,52,63,29, 0x0
4/22/2021,11:39:20,16,0.7,30.35293,-89.62779,2.97,234.1,233.3,27,20.1,82,74,33, 0x0,27,19.4,52,63,29, 0x0
4/22/2021,11:39:21,16,0.7,30.35292,-89.6278,2.97,234.8,233.8,27,21.4,82,73,33, 0x0,27,19.1,52,63,29, 0x0
4/22/2021,11:39:22,16,0.7,30.35291,-89.62782,2.97,235.3,234.6,27,22,82,73,33, 0x0,27,18.5,52,63,29, 0x0
4/22/2021,11:39:23,16,0.7,30.3529,-89.62783,2.98,235.4,235.2,27,20.3,82,74,33, 0x0,27,19.6,52,63,29, 0x0
4/22/2021,11:39:24,16,0.7,30.35289,-89.62784,2.99,235.5,235.1,27,20.2,82,73,33, 0x0,27,19.6,52,63,29, 0x0
4/22/2021,11:39:25,16,0.7,30.35288,-89.62786,2.99,235.7,234.8,27,20.7,82,73,33, 0x0,27,19.3,52,63,29, 0x0
4/22/2021,11:39:26,16,0.7,30.35288,-89.62787,2.99,235.8,235.1,27,20.7,82,73,33, 0x0,27,19.8,52,63,29, 0x0
4/22/2021,11:39:27,16,0.7,30.35287,-89.62789,2.99,236.1,235.1,27,20.4,82,73,33, 0x0,27,19.8,52,63,29, 0x0
4/22/2021,11:39:28,16,0.7,30.35286,-89.6279,3,236,235,27,20.9,82,73,33, 0x0,27,20,52,63,29, 0x0
4/22/2021,11:39:29,16,0.7,30.35285,-89.62791,3,236.2,235.4,27,20.6,82,73,33, 0x0,27,19.7,52,63,29, 0x0
4/22/2021,11:39:30,16,0.7,30.35284,-89.62793,2.99,236.2,235,27,20.9,82,73,33, 0x0,27,19.7,52,63,29, 0x0
4/22/2021,11:39:31,16,0.7,30.35283,-89.62794,2.99,236.2,235.2,27,20.6,82,73,33, 0x0,27,20,52,63,29, 0x0
4/22/2021,11:39:32,16,0.7,30.35282,-89.62795,2.99,236.1,235.6,27,20.9,82,73,33, 0x0,27,20.1,52,63,29, 0x0
4/22/2021,11:39:33,16,0.7,30.35282,-89.62797,2.98,236,235.9,27,20.9,82,73,33, 0x0,27,20.2,52,63,29, 0x0
4/22/2021,11:39:34,16,0.7,30.35281,-89.62798,2.99,235.7,235.6,27,21.3,82,73,33, 0x0,27,20.1,52,63,29, 0x0
4/22/2021,11:39:35,16,0.7,30.3528,-89.628,3.01,235.6,235.2,27,20.8,82,73,33, 0x0,27,19.9,52,63,29, 0x0
4/22/2021,11:39:37,16,0.7,30.35279,-89.62801,3.01,235.4,235.2,27,20.6,82,73,33, 0x0,27,20,52,63,29, 0x0
4/22/2021,11:39:38,16,0.7,30.35278,-89.62802,2.99,235.5,235.2,27,20.4,82,73,33, 0x0,27,19.6,52,63,29, 0x0
4/22/2021,11:39:39,16,0.7,30.35278,-89.62804,3.01,235.5,235.6,27,20.5,82,73,33, 0x0,27,20.1,52,63,29, 0x0
4/22/2021,11:39:40,16,0.7,30.35277,-89.62805,3,235.4,235.6,27,20.9,82,73,33, 0x0,27,20.2,52,63,29, 0x0
4/22/2021,11:39:41,16,0.7,30.35276,-89.62807,3.02,235.4,236.2,27,20.2,82,73,33, 0x0,27,19.6,52,63,29, 0x0
4/22/2021,11:39:42,16,0.7,30.35275,-89.62808,3.02,235,235.9,27,20.2,82,73,33, 0x0,27,19,52,63,29, 0x0
4/22/2021,11:39:43,16,0.7,30.35274,-89.62809,3.02,234.3,235.4,27,19.6,82,73,33, 0x0,27,18.8,52,63,29, 0x0
4/22/2021,11:39:44,16,0.7,30.35273,-89.62811,3.04,234,235,27,19.9,82,73,33, 0x0,27,19.1,52,63,29, 0x0
4/22/2021,11:39:45,16,0.7,30.35273,-89.62812,3.02,233.5,235.6,27,19.8,82,73,33, 0x0,27,19,52,63,29, 0x0
4/22/2021,11:39:46,16,0.7,30.35272,-89.62814,3.02,232.8,235,27,19.9,82,73,33, 0x0,27,18.6,52,63,29, 0x0
4/22/2021,11:39:47,16,0.7,30.35271,-89.62815,3.02,232,234.2,27,19.6,82,73,33, 0x0,27,19,52,63,29, 0x0
4/22/2021,11:39:48,16,0.7,30.3527,-89.62816,3.02,231.2,233.4,27,19.4,82,73,33, 0x0,27,18.2,52,63,29, 0x0
4/22/2021,11:39:49,16,0.7,30.35269,-89.62818,2.99,230.5,232.8,27,19.7,82,72,33, 0x0,27,18.3,52,63,29, 0x0
4/22/2021,11:39:50,16,0.7,30.35268,-89.62819,3.02,229.7,232.2,27,19.7,82,72,33, 0x0,27,18.6,52,63,29, 0x0
4/22/2021,11:39:51,16,0.7,30.35267,-89.6282,3.02,229.1,232,27,19.8,82,72,33, 0x0,27,18.5,52,63,29, 0x0
4/22/2021,11:39:52,16,0.7,30.35266,-89.62822,3,228.7,231.4,27,19.1,82,72,33, 0x0,27,18.1,52,63,29, 0x0
4/22/2021,11:39:53,16,0.7,30.35266,-89.62823,3.03,228.3,230.8,27,19.3,82,72,33, 0x0,27,18.5,52,62,29, 0x0
4/22/2021,11:39:54,16,0.7,30.35265,-89.62824,3.03,227.7,229.7,27,19,82,72,33, 0x0,27,18,52,62,29, 0x0
4/22/2021,11:39:55,16,0.7,30.35264,-89.62826,3.03,226.9,228.9,27,18.8,82,72,33, 0x0,27,17.6,52,62,29, 0x0
4/22/2021,11:39:57,16,0.7,30.35263,-89.62827,3.02,226,228.3,27,18.5,82,72,33, 0x0,27,17.7,52,62,29, 0x0
4/22/2021,11:39:58,16,0.7,30.35262,-89.62828,2.99,225.4,227.2,27,19,82,72,33, 0x0,27,17.8,52,62,29, 0x0
4/22/2021,11:39:59,16,0.7,30.35261,-89.62829,2.99,225.3,225.9,27,19.1,82,72,33, 0x0,27,18,52,62,29, 0x0
4/22/2021,11:40:00,16,0.7,30.3526,-89.62831,2.98,225.4,226,27,19.1,82,72,33, 0x0,27,18.1,52,62,29, 0x0
4/22/2021,11:40:01,16,0.7,30.35258,-89.62832,2.98,225.8,226,27,19.3,82,72,33, 0x0,27,18.4,52,62,29, 0x0
4/22/2021,11:40:02,16,0.7,30.35258,-89.62833,2.96,226.4,226.1,27,19.5,82,72,33, 0x0,27,18.5,52,62,29, 0x0
4/22/2021,11:40:03,16,0.7,30.35256,-89.62834,2.95,227.2,226.1,27,19.9,82,72,33, 0x0,27,18.9,52,62,29, 0x0
4/22/2021,11:40:04,16,0.7,30.35256,-89.62835,2.93,229,227.7,26.9,21.9,82,72,33, 0x0,27,19.5,52,62,29, 0x0
4/22/2021,11:40:05,16,0.7,30.35255,-89.62837,2.95,230.1,229.8,27,20.5,82,72,33, 0x0,27,18.8,52,62,29, 0x0
4/22/2021,11:40:06,16,0.7,30.35254,-89.62838,2.97,231.2,230.9,27,20.9,82,72,33, 0x0,27,20.4,52,62,29, 0x0
4/22/2021,11:40:07,16,0.7,30.35253,-89.62839,2.99,232.2,231.5,27,21.2,82,72,33, 0x0,27,20.4,52,62,29, 0x0
4/22/2021,11:40:08,16,0.7,30.35252,-89.62841,2.97,233.3,233.2,27,21,82,72,33, 0x0,27,19.3,52,62,29, 0x0
4/22/2021,11:40:09,16,0.7,30.35251,-89.62842,2.99,234,233.5,27,21.7,82,72,33, 0x0,27,20.3,52,62,29, 0x0
4/22/2021,11:40:10,16,0.7,30.3525,-89.62843,2.98,235,234.5,27,21.2,82,72,33, 0x0,27,20.3,52,62,29, 0x0
4/22/2021,11:40:11,16,0.7,30.35249,-89.62845,2.98,235.8,235.7,27,21.4,82,72,33, 0x0,27,20.3,52,62,29, 0x0
4/22/2021,11:40:12,16,0.7,30.35248,-89.62846,2.99,236.5,235.9,27,20.7,82,71,33, 0x0,27,20.2,52,62,29, 0x0
4/22/2021,11:40:13,16,0.7,30.35248,-89.62848,2.98,237.1,236,27,20.9,82,71,33, 0x0,27,20.1,52,62,29, 0x0
4/22/2021,11:40:14,16,0.7,30.35247,-89.62849,3,237.6,237,27,21.2,82,72,33, 0x0,27,20.8,52,62,29, 0x0
4/22/2021,11:40:16,16,0.7,30.35246,-89.6285,2.99,237.7,237.6,27,21.4,82,71,33, 0x0,27,20.2,52,62,29, 0x0
4/22/2021,11:40:17,16,0.7,30.35245,-89.62852,3,238,237.9,27,21,82,71,33, 0x0,27,20.2,52,62,29, 0x0
4/22/2021,11:40:18,16,0.7,30.35244,-89.62853,3.01,238.2,238.9,27,21.4,82,71,33, 0x0,27,20.1,52,62,29, 0x0
4/22/2021,11:40:19,16,0.7,30.35244,-89.62855,3.02,238.1,239.7,27,20.5,82,71,33, 0x0,27,19.6,52,62,29, 0x0
4/22/2021,11:40:20,16,0.7,30.35243,-89.62856,3.02,238,239.6,27,20.3,82,71,33, 0x0,27,19.2,52,62,29, 0x0
4/22/2021,11:40:21,16,0.7,30.35242,-89.62858,3.04,237.7,240.1,27,20.6,82,71,33, 0x0,27,19.4,52,62,29, 0x0
4/22/2021,11:40:22,16,0.7,30.35241,-89.62859,3.03,237.5,240.6,27,19.8,82,71,33, 0x0,27,18.9,52,62,29, 0x0
4/22/2021,11:40:23,16,0.7,30.35241,-89.62861,3.03,236.8,240.1,27,20.2,82,71,33, 0x0,27,19,52,62,29, 0x0
4/22/2021,11:40:24,16,0.7,30.3524,-89.62862,3.04,235.9,239.2,27,19.8,82,71,33, 0x0,27,18.5,52,62,29, 0x0
4/22/2021,11:40:25,16,0.7,30.35239,-89.62863,3.03,234.9,238.5,27,19.3,82,71,33, 0x0,27,18.1,52,62,29, 0x0
4/22/2021,11:40:26,16,0.7,30.35238,-89.62865,3.01,233.4,237.5,27,19.4,82,71,33, 0x0,27,18.5,52,62,29, 0x0
4/22/2021,11:40:27,16,0.7,30.35238,-89.62866,3.02,231.9,235.5,27,19.7,82,71,33, 0x0,27,18.3,52,62,29, 0x0
4/22/2021,11:40:28,16,0.7,30.35237,-89.62868,3,230.5,234.3,27,19.5,82,71,33, 0x0,27,18,52,62,29, 0x0
4/22/2021,11:40:29,16,0.7,30.35236,-89.62869,3,228.7,232.8,27,19.2,82,71,33, 0x0,27,18.1,52,62,29, 0x0
4/22/2021,11:40:30,16,0.7,30.35235,-89.6287,3.01,227.2,231.4,27,19.4,82,71,33, 0x0,27,18,52,62,29, 0x0
4/22/2021,11:40:31,16,0.7,30.35234,-89.62872,3,225.8,229.2,27,19.6,82,71,33, 0x0,27,18.1,52,62,29, 0x0
4/22/2021,11:40:32,16,0.7,30.35233,-89.62873,2.99,224.8,227.9,27,19.4,82,71,33, 0x0,27,18.5,52,62,29, 0x0
4/22/2021,11:40:33,16,0.7,30.35232,-89.62874,2.98,224,227,27,19.6,82,71,32, 0x0,27,18.3,52,62,29, 0x0
4/22/2021,11:40:35,16,0.7,30.35231,-89.62875,2.98,223.4,226.2,27,19.7,82,71,33, 0x0,27,18.8,52,62,29, 0x0
4/22/2021,11:40:36,16,0.7,30.3523,-89.62877,2.99,223.4,226.2,27,20,82,71,33, 0x0,27,18.8,52,62,29, 0x0
4/22/2021,11:40:37,16,0.7,30.35229,-89.62878,3,223.7,225.6,27,19.9,82,71,33, 0x0,27,18.6,52,62,29, 0x0
4/22/2021,11:40:38,16,0.7,30.35228,-89.62879,2.98,224,225.5,27,20.1,82,71,33, 0x0,27,19.5,52,62,29, 0x0
4/22/2021,11:40:39,16,0.7,30.35227,-89.6288,2.98,224.5,225,27,20.5,82,71,33, 0x0,27,19.6,52,62,29, 0x0
4/22/2021,11:40:40,16,0.7,30.35226,-89.62882,2.97,225.3,225.6,27,20.3,82,71,33, 0x0,27,19.5,52,62,29, 0x0
4/22/2021,11:40:41,16,0.7,30.35225,-89.62883,2.98,226.3,225.9,27,20.4,82,71,33, 0x0,27,20.1,52,62,29, 0x0
4/22/2021,11:40:42,16,0.7,30.35224,-89.62884,2.97,228.5,227.5,26.9,24.2,82,71,33, 0x0,27,18,52,62,29, 0x0
4/22/2021,11:40:43,16,0.7,30.35223,-89.62885,3,230.1,229.2,27,20.6,82,71,33, 0x0,27,19.5,52,62,29, 0x0
4/22/2021,11:40:44,16,0.7,30.35222,-89.62887,3,231,230.5,27,20.5,82,71,33, 0x0,27,19.7,52,62,29, 0x0
4/22/2021,11:40:45,16,0.7,30.35221,-89.62888,3.02,232.3,231.9,27,21.2,82,71,33, 0x0,27,19.7,52,62,29, 0x0
4/22/2021,11:40:46,16,0.7,30.3522,-89.62889,3.01,233.2,233.8,27,20.1,82,70,33, 0x0,27,19.7,52,62,29, 0x0
4/22/2021,11:40:47,16,0.7,30.35219,-89.62891,3,234.5,233.7,27,20.4,82,70,33, 0x0,27,20,52,62,29, 0x0
4/22/2021,11:40:48,16,0.7,30.35219,-89.62892,2.99,235.7,235.6,27,20.3,82,70,33, 0x0,26.9,19.7,52,62,29, 0x0
4/22/2021,11:40:49,16,0.7,30.35218,-89.62893,2.98,236.7,237.2,27,20.7,82,71,33, 0x0,26.9,20,52,62,29, 0x0
4/22/2021,11:40:50,16,0.7,30.35217,-89.62895,2.99,237.2,238.3,27,20.8,82,71,33, 0x0,27,19.9,52,62,29, 0x0
4/22/2021,11:40:51,16,0.7,30.35216,-89.62896,3.02,237.6,239.6,27,20.6,82,70,33, 0x0,27,20,52,62,29, 0x0
4/22/2021,11:40:52,16,0.7,30.35215,-89.62898,3.04,237.8,239.9,27,20.1,82,70,33, 0x0,27,19.4,52,62,29, 0x0
4/22/2021,11:40:53,16,0.7,30.35215,-89.62899,3.04,238,239.9,27,19.7,82,70,33, 0x0,27,19,52,62,29, 0x0
4/22/2021,11:40:55,16,0.7,30.35214,-89.62901,3.04,237.9,239.9,27,19.7,82,70,33, 0x0,27,19.1,52,61,29, 0x0
4/22/2021,11:40:56,16,0.7,30.35213,-89.62902,2.97,237.5,241.5,27,19.3,82,70,33, 0x0,27,18.5,52,61,29, 0x0
4/22/2021,11:40:57,16,0.7,30.35213,-89.62903,2.16,234.8,240.2,27.1,0,82,70,33, 0x0,27,18.6,52,61,29, 0x0
4/22/2021,11:40:58,16,0.7,30.35212,-89.62904,1.62,234.6,238.8,27.3,0,82,70,32, 0x0,27.3,0,52,61,29, 0x0
4/22/2021,11:40:59,16,0.7,30.35212,-89.62905,1.28,235.4,241.2,27.3,0,82,70,32, 0x0,27.3,0,52,61,28, 0x0
4/22/2021,11:41:00,16,0.7,30.35212,-89.62906,1.08,236.1,242.7,27.3,0,82,70,31, 0x0,27.3,0,52,61,28, 0x0
4/22/2021,11:44:56,16,0.7,30.35217,-89.62914,3.51,138.5,148.6,26.6,45.8,82,49,26, 0x0,26.5,50.3,52,44,25, 0x0
4/22/2021,11:44:57,16,0.7,30.35216,-89.62913,4.6,130,136.7,26.5,52.6,82,49,27, 0x0,26.5,54.4,52,44,25, 0x0
4/22/2021,11:44:58,16,0.7,30.35214,-89.62911,5.28,125.7,128.9,26.5,54.4,82,50,28, 0x0,26.4,55.9,52,44,26, 0x0
4/22/2021,11:44:59,16,0.7,30.35212,-89.62908,5.41,125.8,125.1,26.5,54.8,82,50,29, 0x0,26.4,54.7,52,44,27, 0x0
4/22/2021,11:45:00,16,0.7,30.35211,-89.62906,4.74,133.8,129.1,26.5,54.2,82,50,30, 0x0,27.2,2.3,52,45,28, 0x0
4/22/2021,11:45:01,16,0.7,30.35209,-89.62904,4.6,143,140.2,26.5,54.2,82,51,31, 0x0,27.1,9.3,52,45,28, 0x0
4/22/2021,11:45:02,16,0.7,30.35207,-89.62903,4.87,145.4,144.5,26.5,52.9,82,51,32, 0x0,26.6,37.9,52,45,27, 0x0
4/22/2021,11:45:03,16,0.7,30.35205,-89.62901,4.93,146.2,146.3,26.7,34.4,82,51,32, 0x0,26.7,33.6,52,45,28, 0x0
4/22/2021,11:45:04,16,0.7,30.35203,-89.629,4.76,146.4,147.1,26.9,30,82,52,33, 0x0,26.8,30.7,52,45,28, 0x0
4/22/2021,11:45:05,16,0.7,30.35201,-89.62898,4.56,145.3,149.7,26.9,25.2,82,52,33, 0x0,27,21,52,45,28, 0x0
4/22/2021,11:45:06,16,0.6,30.352,-89.62897,4.27,133.7,141.6,27.3,0.5,82,52,32, 0x0,26.9,30.6,52,45,28, 0x0
4/22/2021,11:45:07,16,0.7,30.35198,-89.62895,3.95,118.8,127.8,27.2,0.1,82,52,32, 0x0,26.5,54.2,52,46,28, 0x0
4/22/2021,11:45:08,16,0.6,30.35197,-89.62894,3.7,104.3,113.2,27.2,3.8,82,52,32, 0x0,26.5,53.9,52,46,29, 0x0
4/22/2021,11:45:09,16,0.7,30.35197,-89.62891,3.73,86.2,93.6,27.2,0,82,52,31, 0x0,26.5,53.4,52,46,30, 0x0
4/22/2021,11:45:11,16,0.7,30.35197,-89.62889,3.78,71.7,78.2,27.2,0.4,82,52,31, 0x0,26.5,53.2,52,46,30, 0x0
4/22/2021,11:45:12,16,0.6,30.35198,-89.62887,3.43,57.7,63.4,27.3,0.5,82,52,31, 0x0,26.5,53.9,52,47,31, 0x0
4/22/2021,11:45:13,16,0.6,30.35198,-89.62886,3.23,49.5,55.3,27.2,7.4,82,52,30, 0x0,27.2,10.7,52,47,31, 0x0
4/22/2021,11:45:14,16,0.6,30.35199,-89.62884,3.17,43.8,48.1,27.2,9.5,82,52,30, 0x0,27.2,9.8,52,47,31, 0x0
4/22/2021,11:45:15,16,0.6,30.35201,-89.62883,3.17,39.3,44,27.2,9.9,82,52,30, 0x0,27.2,8.8,52,47,30, 0x0
4/22/2021,11:45:16,16,0.6,30.35202,-89.62882,3.16,35.9,38.6,27.2,8.6,82,52,29, 0x0,27.2,7.8,52,48,30, 0x0
4/22/2021,11:45:17,16,0.6,30.35203,-89.62881,3.19,34,36.5,27.2,8.4,82,52,29, 0x0,27.2,7.8,52,48,29, 0x0
4/22/2021,11:45:18,16,0.6,30.35204,-89.6288,3.15,33,33.5,27.2,7.7,82,51,29, 0x0,27.2,6.9,52,47,29, 0x0
4/22/2021,11:45:19,16,0.6,30.35206,-89.62879,3.1,32.8,33.1,27.2,7.9,82,51,29, 0x0,27.2,7.5,52,47,28, 0x0
4/22/2021,11:45:20,16,0.6,30.35207,-89.62878,3.07,33.3,31.8,27.2,8,82,51,29, 0x0,27.2,7.5,52,47,28, 0x0
4/22/2021,11:45:21,16,0.7,30.35208,-89.62877,3.04,35.7,32.3,27.2,11.2,82,51,29, 0x0,27.2,3.5,52,47,28, 0x0
4/22/2021,11:45:22,16,0.7,30.35209,-89.62876,3.03,39,36.6,27.2,9.7,82,51,29, 0x0,27.2,6.7,52,47,28, 0x0
4/22/2021,11:45:23,16,0.7,30.3521,-89.62875,2.98,40.4,37.3,27.2,9.8,82,51,28, 0x0,27.2,7.7,52,47,28, 0x0
4/22/2021,11:45:24,16,0.7,30.35212,-89.62874,3.04,42.9,39.8,27.2,13,82,51,28, 0x0,27.2,5.4,52,47,27, 0x0
4/22/2021,11:45:25,16,0.7,30.35213,-89.62873,3,45.3,42.7,27.2,9.5,82,51,28, 0x0,27.2,5.9,52,47,27, 0x0
4/22/2021,11:45:26,16,0.7,30.35214,-89.62872,2.97,46.3,44,27.2,9.1,82,51,28, 0x0,27.2,7.7,52,47,27, 0x0
4/22/2021,11:45:27,16,0.7,30.35215,-89.6287,3.01,46.4,44.9,27.2,9,82,51,28, 0x0,27.2,8.1,52,47,27, 0x0
4/22/2021,11:45:28,16,0.6,30.35216,-89.62869,3,47.3,44.2,27.2,9.3,82,51,28, 0x0,27.2,7,52,47,26, 0x0
4/22/2021,11:45:30,16,0.6,30.35217,-89.62868,2.97,48.5,46.4,27.2,9.8,82,51,28, 0x0,27.2,7.4,52,47,26, 0x0
4/22/2021,11:45:31,16,0.6,30.35218,-89.62867,3,48.8,46.8,27.2,8.8,82,51,28, 0x0,27.2,8,52,47,26, 0x0
4/22/2021,11:45:32,16,0.6,30.35219,-89.62866,2.99,49.5,46.6,27.2,8.6,82,51,28, 0x0,27.2,7.5,52,47,26, 0x0
4/22/2021,11:45:33,16,0.6,30.3522,-89.62864,2.99,50.5,48.1,27.2,9.8,82,51,28, 0x0,27.2,6.7,52,47,26, 0x0
4/22/2021,11:45:34,16,0.6,30.35221,-89.62863,3.03,51.1,49.3,27.2,9.3,82,51,28, 0x0,27.2,8,52,47,26, 0x0
4/22/2021,11:45:35,16,0.6,30.35222,-89.62862,3.02,51.7,49.5,27.2,8.3,82,51,27, 0x0,27.2,8.1,52,47,26, 0x0
4/22/2021,11:45:36,16,0.6,30.35223,-89.62861,3,52.3,49.7,27.2,8.3,82,51,27, 0x0,27.2,7.2,52,47,26, 0x0
4/22/2021,11:45:37,16,0.6,30.35224,-89.62859,3.02,52.7,50.3,27.2,8.3,82,51,27, 0x0,27.2,7.8,52,47,26, 0x0
4/22/2021,11:45:38,16,0.6,30.35225,-89.62858,3.03,53.1,50.9,27.2,8.5,82,51,27, 0x0,27.2,7.8,52,47,26, 0x0
4/22/2021,11:45:39,16,0.6,30.35226,-89.62856,3.02,53.5,51,27.2,8.1,82,51,27, 0x0,27.2,7.5,52,47,26, 0x0
4/22/2021,11:45:40,16,0.6,30.35227,-89.62855,3.02,53.8,51,27.2,8.2,82,51,27, 0x0,27.2,7.5,52,46,25, 0x0
4/22/2021,11:45:41,16,0.6,30.35227,-89.62854,3.01,54,51.6,27.2,8.1,82,51,27, 0x0,27.2,7.7,52,46,25, 0x0
4/22/2021,11:45:42,16,0.6,30.35228,-89.62852,3.01,54.4,51.7,27.2,8,82,51,27, 0x0,27.2,7.4,52,46,25, 0x0
4/22/2021,11:45:43,16,0.6,30.35229,-89.62851,3.05,58.8,51.4,26.9,28.6,82,50,27, 0x0,27.3,0.5,52,46,25, 0x0
4/22/2021,11:45:44,16,0.6,30.3523,-89.6285,2.97,63.6,60.3,27.2,8.8,82,51,27, 0x0,27.2,7.2,52,46,25, 0x0
4/22/2021,11:45:45,16,0.6,30.35231,-89.62848,2.96,65.1,63.2,27.2,8.6,82,50,27, 0x0,27.2,8,52,46,25, 0x0
4/22/2021,11:45:46,16,0.6,30.35231,-89.62847,3.02,65.3,64.4,27.2,8.5,82,50,27, 0x0,27.2,7.6,52,46,25, 0x0
4/22/2021,11:45:47,16,0.6,30.35232,-89.62845,3.05,65.6,65.1,27.2,7.9,82,50,27, 0x0,27.2,7.2,52,46,25, 0x0
4/22/2021,11:45:49,16,0.6,30.35233,-89.62844,3.04,65.8,65,27.2,8,82,50,27, 0x0,27.2,7.4,52,46,25, 0x0
4/22/2021,11:45:50,16,0.6,30.35233,-89.62842,3.01,67,64.4,27.2,7.8,82,50,27, 0x0,27.2,7.3,52,46,25, 0x0
4/22/2021,11:45:51,16,0.6,30.35234,-89.62841,2.99,69.3,66.9,27.2,10.1,82,50,27, 0x0,27.2,6.2,52,46,25, 0x0
4/22/2021,11:45:52,16,0.6,30.35234,-89.62839,2.96,70.3,68.4,27.2,8.2,82,50,26, 0x0,27.2,7.4,52,46,25, 0x0
4/22/2021,11:45:53,16,0.6,30.35235,-89.62837,3.01,70.7,69.5,27.2,8.6,82,50,27, 0x0,27.2,7.5,52,46,25, 0x0
4/22/2021,11:45:54,16,0.6,30.35235,-89.62836,3.03,70.8,70.3,27.2,7.7,82,50,27, 0x0,27.2,7.5,52,46,25, 0x0
4/22/2021,11:45:55,16,0.6,30.35236,-89.62834,3.04,70.6,70.7,27.2,7.7,82,50,26, 0x0,27.2,7,52,46,25, 0x0
4/22/2021,11:45:56,16,0.6,30.35236,-89.62833,3.05,70.2,70.2,27.2,7.6,82,50,26, 0x0,27.2,6.7,52,46,25, 0x0
4/22/2021,11:45:57,16,0.6,30.35237,-89.62831,3.06,69.6,70.7,27.2,7.1,82,50,26, 0x0,27.2,6.6,52,46,25, 0x0
4/22/2021,11:45:58,16,0.6,30.35237,-89.62829,3.07,68.7,70.6,27.2,7,82,50,26, 0x0,27.2,6.3,52,46,25, 0x0
4/22/2021,11:45:59,16,0.6,30.35238,-89.62828,3.07,67.4,70.3,27.2,6.8,82,50,26, 0x0,27.2,6.3,52,46,25, 0x0
4/22/2021,11:46:00,16,0.6,30.35238,-89.62826,3.06,65.9,69.4,27.2,6.4,82,50,26, 0x0,27.2,5.9,52,46,25, 0x0
4/22/2021,11:46:01,16,0.6,30.35239,-89.62824,3.03,63.8,67.7,27.2,6.4,82,50,26, 0x0,27.2,5.8,52,46,25, 0x0
4/22/2021,11:46:02,16,0.6,30.35239,-89.62823,3.01,61.5,65.4,27.3,6.5,82,50,26, 0x0,27.2,5.9,52,46,24, 0x0
4/22/2021,11:46:03,16,0.6,30.3524,-89.62821,3.01,59.1,63.3,27.2,6.6,82,50,26, 0x0,27.2,6.1,52,46,24, 0x0
4/22/2021,11:46:04,16,0.6,30.35241,-89.6282,2.98,56.2,60.4,27.2,6.2,82,50,26, 0x0,27.2,5.9,52,45,24, 0x0
4/22/2021,11:46:05,16,0.6,30.35241,-89.62818,2.98,53.5,57.7,27.3,6.7,82,50,26, 0x0,27.2,6.1,52,46,24, 0x0
4/22/2021,11:46:06,16,0.6,30.35242,-89.62817,2.98,50.6,55.3,27.2,6.8,82,50,26, 0x0,27.2,6.4,52,45,24, 0x0
